Sr.No,Change Control ,DA/Legacy,Zone/VLAN,OS Type,OS Version,Environment,Host Name,DNS Name,Domain,Production IP,Management IP,Secondary IP,Virtual  IP,ILO IP,Status,Function/Service,Function Types,Asset Type,Asset Owner,Department,"Hardware 
Category",Serial Number,Manfucaturer,Model,TP Counter Part,OSQ
876,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSRPADB01,A0310PSRPADB01.tnpak.com.pk,TNPAK,10.14.7.133,172.31.233.100,#N/A,#N/A,#N/A,Powered On,RPA_DB_01,DB server,OSS/BSS Applications,Ehsun Atta,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
877,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSSCCM01,A0310PSSCCM01.tnpak.com.pk,TNPAK,10.14.7.37,172.31.233.5,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,SGH442Y62Y,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
878,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSSCCM02,A0310PSSCCM02.tnpak.com.pk,TNPAK,10.14.7.38,172.31.233.6,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,SGH522TF6Y,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
879,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSSCCM03,A0310PSSCCM03.tnpak.com.pk,TNPAK,10.14.7.39,172.31.233.7,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
880,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSSCCM04,A0310PSSCCM04.tnbss.com.pk,TNBSS,10.14.7.40,172.31.233.8,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
881,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSSCCM05,A0310PSSCCM05.tnbss.com.pk,TNBSS,10.14.7.41,172.31.233.9,#N/A,#N/A,#N/A,Powered On,SCCM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
882,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSSCICDB01,a0310psscicdb01.tnbss.com.pk,Red Hat,10.14.4.74,172.31.246.52,"10.14.4.78,172.31.246.56",#N/A,#N/A,Powered On,Digital SnSC-SCIUCD,DB server,OSS/BSS Applications,Zeeshan Mazhar,Digital SNSC,VM,#N/A,#N/A,#N/A,Zeeshan Mazhar,#N/A
883,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSSCICDB02,a0310psscicdb02.tnbss.com.pk,Red Hat,10.14.4.75,172.31.246.53,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Digital SnSC-SCIUCD,DB server,OSS/BSS Applications,Zeeshan Mazhar,Digital SNSC,VM,#N/A,#N/A,#N/A,Zeeshan Mazhar,#N/A
884,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSSCOMDB01,A0310PSSCOMDB01.TNBSS.COM.PK,TNBSS,10.14.7.42,172.31.233.10,#N/A,#N/A,#N/A,Powered On,SCOM,Application,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
885,25-Aug-2021,DA,Secure,HPUX,B.11.31_LR,Production,A0310PSSIEBC01,A0310PSSIEBC01,HPUX,10.14.6.74,172.31.204.227,No Secondary IP Per VMWare Record / Shared,#N/A,172.31.213.76,Powered On,Siebel Database-BVS,DB server,Enterprise Applications,Muhammad Ali Raza,DB Services,Physical,SGH949WQD1,HP,RX2800,Muhammad Ali Raza,#N/A
886,25-Aug-2021,DA,Secure,HPUX,B.11.31_LR,Production,A0310PSSIEDB01,A0310PSSIEDB01,HPUX,10.14.6.75,172.31.204.228,No Secondary IP Per VMWare Record / Shared,"172.31.204.231,10.14.6.77","172.31.213.72,172.31.213.68",Powered On,Siebel Database,DB server,Enterprise Applications,Muhammad Ali Raza,DB Services,Physical,SGH417FJNX,HP,BL890c i4,Muhammad Ali Raza,#N/A
887,25-Aug-2021,DA,Secure,HPUX,B.11.31_LR,Production,A0310PSSIEDB02,A0310PSSIEDB02,HPUX,10.14.6.76,172.31.204.229,No Secondary IP Per VMWare Record / Shared,#N/A,"172.31.213.92,172.31.213.88",Powered On,Siebel Database,DB server,Enterprise Applications,Muhammad Ali Raza,DB Services,Physical,SGH417FJNY,HP,BL890c i4,Muhammad Ali Raza,#N/A
888,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSSMSAPP01,A0310PSSMSAPP01,Red Hat,10.14.4.43,172.31.246.37,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,SMSUAP,Application,OSS/BSS Applications,Hammad Khalid,Revenue Assurance,VM,#N/A,#N/A,#N/A,Hammad Khalid,#N/A
889,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSSQL01,A0310PSSQL01.tnpak.com.pk,TNPAK,10.14.0.100,172.31.204.100,#N/A,10.14.0.104,#N/A,Powered On,SQL Server ,DB server,Enterprise Applications,Tayyab Fayyaz,DBOPS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
890,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSSQL02,A0310PSSQL02.tnpak.com.pk,TNPAK,10.14.0.101,172.31.204.101,"10.14.0.105, 10.14.0.106, 10.14.0.107",10.14.0.104,#N/A,Powered On,SQL Server ,DB server,Enterprise Applications,Tayyab Fayyaz,DBOPS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
891,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PSSQLN01,A0310PSSQLN01.tnpak.com.pk,TNPAK,10.14.0.109,172.31.204.102,#N/A,#N/A,#N/A,Powered On,Database services,Application,Enterprise Applications,Tayyab Fayyaz,DBOPS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
892,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2016 R2 (64-bit),Production,A0310PSSQLN02,A0310PSSQLN02.tnpak.com.pk,TNPAK,10.14.0.110,172.31.204.103,#N/A,#N/A,#N/A,Powered On,Database services,DB server,Enterprise Applications,Tayyab Fayyaz,DBOPS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
893,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.9,Production,A0310PSSUBEXDB01,A0310PSSUBEXDB01,Red Hat,10.14.10.194,172.31.251.98,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Subex - PRM /Interconnect,DB server,Enterprise Applications,Syed Jazib Hussain,BI OPS,VM,#N/A,#N/A,#N/A,syed.hussain2@telenor.com.pk,#N/A
894,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.9,Production,A0310PSSUBEXDB02,A0310PSSUBEXDB02,Red Hat,10.14.10.195,172.31.251.99,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Subex - PRM /Interconnect,DB server,Enterprise Applications,Syed Jazib Hussain,BI OPS,VM,#N/A,#N/A,#N/A,syed.hussain2@telenor.com.pk,#N/A
895,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.9,Production,A0310PSSUBEXDB03,A0310PSSUBEXDB03,Red Hat,10.14.10.196,172.31.251.100,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Subex - PRM /Interconnect,DB server,Enterprise Applications,Syed Jazib Hussain,BI OPS,VM,#N/A,#N/A,#N/A,syed.hussain2@telenor.com.pk,#N/A
896,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSTCDR01,A0310PSTCDR01.TNBSS.COM.PK,TNBSS,10.13.18.69,172.31.243.69,#N/A,#N/A,#N/A,Powered Off,Application,Application,Enterprise Applications,Awais Sabir,Digital Application & Software Development,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
897,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSTCSAF01,A0310PSTCSAF01.TNBSS.com.pk,TNBSS,10.14.1.106,172.31.205.68,#N/A,#N/A,#N/A,Powered On,Tracker,Application,OSS/BSS Applications,Maryam Bakhtawar,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
898,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSTDLAND07,A0310PSTDLAND07,Red Hat,10.14.2.202,172.31.206.132,No Secondary IP Per VMWare Record / Shared,#N/A,"172.31.207.20,172.31.207.16",Powered On,Teradata Landing,Landing,BI Applications,Anas Mehmood / Arslan / Mustafa ,Infra Ops,Physical,SGH709S7T1 ,HP,HP Proliant BL460c Gen9,Mustafa Khalid Khan,#N/A
899,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSTDLAND08,A0310PSTDLAND08,Red Hat,10.14.2.205,172.31.206.135,No Secondary IP Per VMWare Record / Shared,#N/A,"172.31.207.21,172.31.207.16",Powered On,Teradata Landing,Landing,BI Applications,Anas Mehmood / Arslan / Mustafa ,Infra Ops,Physical,SGH709S7SY,HP,HP Proliant BL460c Gen9,Anas Mehmood / Arslan / Mustafa ,#N/A
900,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSTDLDNG1,A0310PSTDLDNG1,Red Hat,10.14.2.203,172.31.206.133,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Landing Server,Landing,Enterprise Applications,Arslan / Mustafa Khalid Khan,BI,VM,#N/A,#N/A,#N/A,Arslan / Mustafa Khalid Khan,#N/A
901,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSTDLDNG2,A0310PSTDLDNG2,Red Hat,10.14.2.204,172.31.206.134,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,TD_Landing_Server-3,Landing,BI Applications,Arslan / Mustafa Khalid Khan,BI,VM,#N/A,#N/A,#N/A,Mustafa Khalid Khan,#N/A
902,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSTDLDNG3,A0310PSTDLDNG3,Red Hat,10.14.2.206,172.31.206.136,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,TD_Landing_Server-5,Landing,BI Applications,Arslan / Mustafa Khalid Khan,BI,VM,#N/A,#N/A,#N/A,Mustafa Khalid Khan,#N/A
903,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.6,Production,A0310PSTDLDNG4,A0310PSTDLDNG9,Red Hat,10.14.2.207,172.31.206.137,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,TD_Landing_Server-6,Landing,BI Applications,Arslan / Mustafa Khalid Khan,BI,VM,#N/A,#N/A,#N/A,Mustafa Khalid Khan,#N/A
904,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.9,Production,A0310PSTESTILO,A0310PSTESTILO,Red Hat,10.14.10.50,172.31.249.250,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Analytical_workbench_BI,Application,BI Applications,Muhammad Usman Haider ,BI,VM,#N/A,#N/A,#N/A,Muhammad Usman Haider ,#N/A
905,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PSTHYCDB01,A0310PSTHYCDB01@tnjhs.com.pk,TNJHS,10.14.10.163,172.31.251.67,#N/A,#N/A,#N/A,Powered On,Thycotic,DB,Secops,Nauman Mahmood,Infra Planning,Physical,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
906,25-Aug-2021,DA,Secure,#N/A,#N/A,#N/A,A0310PSTHYCDB01,A0310PSTHYCDB01,#N/A,#N/A,172.31.251.67,No Secondary IP Per VMWare Record / Shared,#N/A,172.31.213.241,Powered On,Database Server,DB server,Enterprise Applications,#N/A,#N/A,Physical,#N/A,#N/A,#N/A,#N/A,#N/A
907,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2016 (64-bit),Production,A0310PSTHYCDB02,A0310PSTHYCDB02@tnjhs.com.pk,TNJHS,10.14.10.164,172.31.251.68,#N/A,#N/A,#N/A,Powered On,Thycotic,DB,Secops,Nauman Mahmood,Infra Planning,Physical,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
908,25-Aug-2021,DA,Secure,#N/A,#N/A,#N/A,A0310PSTHYCDB02,A0310PSTHYCDB02,#N/A,#N/A,172.31.251.68,No Secondary IP Per VMWare Record / Shared,#N/A,172.31.213.242,Powered On,Database Server,DB server,Enterprise Applications,#N/A,#N/A,Physical,#N/A,#N/A,#N/A,#N/A,#N/A
909,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSTRACKERBC01,A0310PSTRACKERBC01,Red Hat,10.14.5.13,172.31.246.135,"172.31.246.136,172.31.246.138",#N/A,#N/A,Powered On,Tracker,DB server,Enterprise Applications,DB OPS Team /Muhammad Ali Raza,DB Services,Physical,SGH751SWJ1,HP,HP Proliant DL360 Gen9,Muhammad Ali Raza,#N/A
910,25-Aug-2021,DA,IP-Core,Red Hat,RHEL 7.8,Production,A0310PSUBSDB01,A0310PSUBSDB01,Red Hat,#N/A,10.248.20.213,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Database Server,DB server,OSS/BSS Applications,"Ridha Anwar, Aqeel Ahmed",VAS Ops,VM,#N/A,#N/A,#N/A,"Ridha Anwar, Aqeel Ahmed",#N/A
911,25-Aug-2021,DA,IP-Core,Red Hat,RHEL 7.8,Production,A0310PSUBSDB02,A0310PSUBSDB02,Red Hat,#N/A,10.248.20.214,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Database Server,DB server,OSS/BSS Applications,"Ridha Anwar, Aqeel Ahmed",VAS Ops,VM,#N/A,#N/A,#N/A,"Ridha Anwar, Aqeel Ahmed",#N/A
912,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSUSDDB01,A0310PSUSDDB01,Red Hat,10.14.6.196,172.31.232.134,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,USSDUDB,DB server,OSS/BSS Applications,Rehan Imdad / Sadia Shafiq / Ridha Anwar / Muhammad Rehan,SED,VM,#N/A,#N/A,#N/A,Rehan Imdad / Sadia Shafiq / Ridha Anwar / Muhammad Rehan,#N/A
913,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.4,Production,A0310PSUSDDB02,A0310PSUSDDB02,Red Hat,10.14.6.197,172.31.232.135,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,USSDUDB,DB server,OSS/BSS Applications,Rehan Imdad / Sadia Shafiq / Ridha Anwar / Muhammad Rehan,SED,VM,#N/A,#N/A,#N/A,Rehan Imdad / Sadia Shafiq / Ridha Anwar / Muhammad Rehan,#N/A
914,25-Aug-2021,DA,Secure,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310PSUSDOM01,A0310PSUSDOM01.tnbss.com.pk,TNBSS,10.14.6.198,172.31.232.137,#N/A,#N/A,#N/A,Powered On,Application Server,Application,Enterprise Applications,Zubair Maish,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
915,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA01,A0310PSVERTICA01,Red Hat,10.14.8.70,172.31.234.70,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
916,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA02,a0310psvertica02,Red Hat,10.14.8.71,172.31.234.71,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
917,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA03,a0310psvertica03,Red Hat,10.14.8.72,172.31.234.72,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
918,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA04,A0310PSVERTICA04,Red Hat,10.14.8.73,172.31.234.73,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
919,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA05,a0310psvertica05,Red Hat,10.14.8.74,172.31.234.74,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
920,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA06,a0310psvertica06,Red Hat,10.14.8.75,172.31.234.75,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
921,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA07-new,a0310psvertica07,Red Hat,10.14.8.76,172.31.234.76,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
922,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA08-new,a0310psvertica08,Red Hat,10.14.8.77,172.31.234.77,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
923,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA09,a0310psvertica09,Red Hat,10.14.8.78,172.31.234.78,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
924,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSVERTICA10,A0310PSVERTICA10,Red Hat,10.14.8.79,172.31.234.79,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,BI AEP Vertica ,Application,BI Applications,Usman Haider / Ahmad Hassan,BI,VM,#N/A,#N/A,#N/A,Usman Haider / Ahmad Hassan,#N/A
925,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSXENECN01,A0310PSXENECN01,Red Hat,10.14.7.234,172.31.244.170,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Xenon,Application,OSS/BSS Applications,Nabeel Javed / Waleed Khan,SED,VM,#N/A,#N/A,#N/A,Nabeel Javed,#N/A
926,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSXENEDT01,A0310PSXENEDT01,Red Hat,10.14.7.232,172.31.244.168,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Xenon,Application,OSS/BSS Applications,Nabeel Javed / Waleed Khan,SED,VM,#N/A,#N/A,#N/A,Nabeel Javed,#N/A
927,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSXENEDT02,A0310PSXENEDT02,Red Hat,10.14.7.233,172.31.244.169,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Xenon,Application,OSS/BSS Applications,Nabeel Javed / Waleed Khan,SED,VM,#N/A,#N/A,#N/A,Nabeel Javed,#N/A
928,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSXENMDB01,A0310PSXENMDB01,Red Hat,10.14.7.230,172.31.244.165,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Xenon,DB server,OSS/BSS Applications,Nabeel Javed / Waleed Khan,SED,VM,#N/A,#N/A,#N/A,Nabeel Javed,#N/A
929,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSXENMST01,A0310PSXENMST01,Red Hat,10.14.7.231,172.31.244.167,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Xenon,Application,OSS/BSS Applications,Nabeel Javed / Waleed Khan,SED,VM,#N/A,#N/A,#N/A,Nabeel Javed,#N/A
930,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSXENPDB01,A0310PSXENPDB01,Red Hat,10.14.7.228,172.31.244.164,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Xenon,DB server,OSS/BSS Applications,Nabeel Javed / Waleed Khan,SED,VM,#N/A,#N/A,#N/A,Nabeel Javed,#N/A
931,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.7,Production,A0310PSXENPDB02,A0310PSXENPDB02,Red Hat,10.14.7.229,172.31.244.166,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Xenon,DB server,OSS/BSS Applications,Nabeel Javed / Waleed Khan,SED,VM,#N/A,#N/A,#N/A,Nabeel Javed,#N/A
932,25-Aug-2021,DA,Secure,Red Hat,RHEL 7.9,Production,A0310PSXENPDB03,A0310PSXENPDB03,Red Hat,10.14.7.235,172.31.244.171,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Xenon,DB server,Enterprise Applications,Waleed Khan / Zunaira Nayer,SED,VM,#N/A,#N/A,#N/A,Nabeel Javed,#N/A
933,25-Aug-2021,DA,Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Stagging,A0310SEBVSWEB01,A0310SEBVSWEB01.tpstg.com.pk,TPSTG,10.96.0.68,172.28.0.68,#N/A,#N/A,#N/A,Powered On,Staging,Test,Enterprise Applications,Maryam Bakhtawar,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
934,25-Aug-2021,DA,Exposed,Red Hat,Red Hat Enterprise Linux 7 (64-bit),Stagging,A0310SEDAASWEB1,A0310SEDAASWEB1,Red Hat,10.12.2.136,172.31.199.156,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered Off,DAAS Platform,Webserver,Enterprise Applications,Khurram Rahat,SED,VM,#N/A,#N/A,#N/A,Khurram Rahat,#N/A
935,25-Aug-2021,DA,Exposed,VMWare ESX Server,VMWare ESXI 6.5 U3 Build: 15256549,Stagging,A0310SEESX01,A0310SEESX01,ESX,Not Required ,172.31.254.131,No Secondary IP Per VMWare Record / Shared,#N/A,172.31.209.214,Powered On,ESXi,ESX Host,Enterprise Applications,Cloud Infra Operations Team,Infra Ops,Physical,SGH833SWHL,HP,HP ProLiant DL360 Gen9,Rafi Ullah Marwat / Muhammad Ali Raza,#N/A
936,25-Aug-2021,DA,Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Stagging,A0310SEMBXWEB01,A0310SEMBXWEB01.tpstg.com.pk,TPSTG,10.96.0.100,172.28.0.100,#N/A,#N/A,#N/A,Powered On,Staging,Test,Enterprise Applications,Maryam Bakhtawar,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
937,25-Aug-2021,DA,Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Stagging,A0310SERPAAPP01,A0310SERPAAPP01.tpstg.com.pk,TPSTG,10.96.0.132,172.28.0.132,#N/A,#N/A,#N/A,Powered Off,Staging,Test,Enterprise Applications,#N/A,EAO,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
938,25-Aug-2021,DA,Stagging,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Production,A0310SESQB01,A0310SESQB01.tpstg.com.pk,TPSTG,10.96.3.70,172.28.4.70,#N/A,#N/A,#N/A,Powered On,Powered On,Sonar Qube,Enterprise Applications,Tauqeer/Majid,SECOPS,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
939,25-Aug-2021,DA,Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Stagging,A0310SETRAWEB01,A0310SETRAWEB01.tpstg.com.pk,TPSTG,10.96.0.36,172.28.0.36,#N/A,#N/A,#N/A,Powered Off,Staging,Test,Enterprise Applications,Maryam Bakhtawar,Mohsin Tariq,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
940,25-Aug-2021,DA,Exposed,Red Hat,Red Hat Enterprise Linux 7 (64-bit),Stagging,A0310SEUSDSTG01,A0310SEUSDSTG01,Red Hat,10.12.5.135,172.31.220.199,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered Off,USSD Staging project node,Test,OSS/BSS Applications,Rehan Imdad,SED,VM,#N/A,#N/A,#N/A,Rehan Imdad,#N/A
941,25-Aug-2021,DA,Exposed,Red Hat,RHEL 7.7,Stagging,A0310SEXENRPX01,xen-stg-04,Red Hat,10.96.0.4,172.28.0.4,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,Xenon,Test,Enterprise Applications,Nabeel Javed / Waleed Khan,SED,VM,#N/A,#N/A,#N/A,Nabeel Javed,#N/A
942,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Secure,A0310SIECDRFTP,A0310SIECDRFTP.TNBSS.com.pk,TNBSS,10.13.10.5,172.31.242.228,172.31.242.228,#N/A,#N/A,Powered On,SIEBLE,Application,OSS/BSS Applications,Maryam Bakhtawar,SED,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
943,25-Aug-2021,DA,Management,CentOS,CentOS 4/5 or later (64-bit),Stagging,A0310SMMIQ01,manageiqstg.tp,CentOS,Not Required ,172.31.211.137,No Secondary IP Per VMWare Record / Shared,#N/A,#N/A,Powered On,ManageIQ,Application,Development & Test,Cloud Infra Planning ,Infra Planning,VM,#N/A,#N/A,#N/A,Farhan Ali,#N/A
944,25-Aug-2021,DA,Non-Exposed,Microsoft Windows,Microsoft Windows Server 2012 R2 (64-bit),Stagging,A0310SNADDC01,A0310SNADDC01.tpstg.com.pk,TPSTG,10.96.3.196,172.28.3.196,#N/A,#N/A,#N/A,Powered On,Staging,Test,Enterprise Applications,EAO,EAO ,VM,#N/A,"VMware, Inc.","VMware, Inc.",#N/A,#N/A
